токен,класс,k,до ближайшего,сосед свой
re,подслово,1,0.7164025220373109,False
Ġproblem,смысл-част,2,0.4121583177524735,True
Ġto,служ,8,0.45804248014166626,True
Ġout,служ,2,0.46240202484096,True
",",пункт,5,0.2617358568199966,True
Ġthem,служ,3,0.4149150890776905,True
Ġgreat,смысл-част,1,0.7814259517809576,False
Ġown,смысл-част,1,0.8592869459535096,False
Ġsibling,смысл-част,9,0.26116060601258123,True
Ġsibling,смысл-част,9,0.2906799555926206,True
Ġthe,служ,3,0.517124222609126,True
Ġwith,служ,3,0.6371794383669426,True
Ġout,служ,2,0.46240202484096,True
Ġa,служ,6,0.6753932433517057,True
I,подслово,1,0.8987072781013421,False
Ċ,пункт,6,0.2533109522214784,True
Ġthem,служ,3,0.47134251223690327,True
Ġshould,служ,1,0.7192785917572765,False
Ġsolve,смысл-редк,1,0.6629341319807979,False
Ġabout,служ,2,0.40314874183395244,True
Ġor,служ,3,0.4233595028743291,True
Ġstart,смысл-част,1,0.7738104768996241,False
Ġto,служ,8,0.11691260127601966,True
Ġa,служ,6,0.2918900346179573,True
Ġwrite,смысл-част,1,0.7501279728062162,False
s,подслово,2,0.38887685381376086,True
Ġhomework,смысл-редк,3,0.30710137087699046,True
Ġyour,служ,6,0.23654479699694891,True
Ġnight,смысл-част,1,0.7824919211540372,False
Ġsnack,смысл-редк,1,0.7043247418138314,False
Even,подслово,1,0.8212288658863062,False
Ġwithout,служ,1,0.7839160586231823,False
Ġstimulating,смысл-редк,1,0.7684231156226322,False
Ġmuch,служ,1,0.7346878126477836,False
Ġessay,смысл-редк,1,0.6473438965653677,False
",",пункт,5,0.22045566598059613,True
Ġor,служ,3,0.4233595028743291,True
Ġassignment,смысл-редк,1,0.5489720491915067,False
Ġand,служ,2,0.542062256405094,True
Ġsomething,смысл-част,1,0.6758582469424627,False
Ġare,служ,2,0.5068875971183056,True
Ġmake,смысл-част,1,0.6778620680941794,False
Ġdifferent,смысл-част,1,0.7039282977005752,False
Ġmore,служ,1,0.7426416455738288,False
Ġuse,смысл-част,1,0.7364355086206807,False
For,подслово,1,0.8392924269209515,False
Ġthem,служ,3,0.4149150890776905,True
school,подслово,1,0.6170845652123788,False
Ġatmosphere,смысл-редк,1,0.7684231156226322,False
Ġother,служ,1,0.7039282977005752,False
Ġcan,служ,2,0.4291979542451495,True
",",пункт,5,0.19275733869554554,True
Ġeasier,смысл-редк,1,0.8511188230567928,False
Ġwork,смысл-част,2,0.4417839621989768,True
Ġcrack,смысл-редк,1,0.8231760839792404,False
Ġon,служ,2,0.5588039485620906,True
Ġfollow,смысл-редк,1,0.729529789848387,False
Ġyour,служ,6,0.23654479699694891,True
Ġhomework,смысл-редк,3,0.4188183673012744,True
Ġtheir,служ,1,0.6003625894991058,False
Ġthe,служ,3,0.46783024231942444,True
s,подслово,2,0.38887685381376086,True
Ġto,служ,8,0.6292702964720794,True
Ġencourage,смысл-редк,1,0.7862449172969087,False
Ġthemselves,смысл-част,2,0.3081909051992914,True
Ġsibling,смысл-част,9,0.26116060601258123,True
Ġto,служ,8,0.552843320291876,True
Ġif,служ,1,0.8348682108117499,False
Ġyour,служ,6,0.2561576196862943,True
Ġin,служ,2,0.45628704956620547,True
Ġlight,смысл-част,1,0.7043247418138314,False
Ċ,пункт,6,0.2550752284670099,True
Ġwith,служ,3,0.6250172289642512,True
Ġcards,смысл-редк,1,0.6557710290677544,False
Ġask,смысл-част,1,0.7545283253785025,False
Ġvideo,смысл-част,1,0.7927348747536002,False
Ġyou,служ,5,0.44361531914367286,True
Ġit,служ,3,0.5401315083750337,True
Ġon,служ,2,0.5588039485620906,True
Ġhead,смысл-част,1,0.7277396727219617,False
Ġwith,служ,3,0.6250172289642512,True
ĠFocus,смысл-редк,1,0.7922611452944871,False
Ġjust,служ,1,0.7231650214096388,False
Rather,подслово,1,0.8392924269209515,False
âĢĻ,пункт,3,0.41426006046672675,True
Ġto,служ,8,0.11691260127601966,True
Ġevery,служ,1,0.7760245987998632,False
Ġit,служ,3,0.5444060935941134,True
Ġmay,служ,2,0.4551229021718408,True
Ġyou,служ,5,0.5145871781335732,True
com,подслово,1,0.7797343460206304,False
.,сток,10,0.023660075954814255,True
Ġwere,служ,1,0.8007070172096715,False
Ġof,служ,3,0.34715635493399566,True
Ġprogress,смысл-редк,1,0.73111700435679,False
Ġsibling,смысл-част,9,0.31184595407343785,True
Ġunderlying,смысл-редк,1,0.7277630187057496,False
Ġor,служ,3,0.4947620113297136,True
Ġyou,служ,5,0.4176525745412654,True
Ġsibling,смысл-част,9,0.2493589219805798,True
Ġyour,служ,6,0.2581429445170571,True
Ċ,пункт,6,0.2917800383124238,True
Ġpar,смысл-редк,1,0.7581121353160183,False
Ġhave,служ,1,0.6778620680941794,False
E,подслово,1,0.8212288658863062,False
Ġhanding,смысл-редк,1,0.7498586111069219,False
Ġhomework,смысл-редк,3,0.30710137087699046,True
Ġabout,служ,2,0.40314874183395244,True
Ġof,служ,3,0.34715635493399566,True
âĢĻ,пункт,3,0.41426006046672675,True
Ġyour,служ,6,0.2581429445170571,True
.,пункт,10,0.6527032337967248,True
Ċ,пункт,6,0.18685861093966408,True
Ġuseful,смысл-редк,1,0.73111700435679,False
Ġexplaining,смысл-редк,1,0.8320018928237942,False
Ġpublic,смысл-част,1,0.7685450756208445,False
.,сток,10,0.05228013778826424,True
Ġwill,служ,1,0.6875720074141293,False
Ġand,служ,2,0.542062256405094,True
",",пункт,5,0.19275733869554554,True
Ġa,служ,6,0.5462622496579139,True
Ġneed,служ,1,0.7832909546879873,False
Ġsecond,смысл-част,1,0.7922187647547886,False
Ġworks,смысл-част,1,0.7466008336367485,False
Ċ,пункт,6,0.2533109522214784,True
Ġdid,служ,1,0.8039439826381278,False
Ġthat,служ,1,0.8056299978043707,False
Ġcan,служ,2,0.4291979542451495,True
Ġare,служ,2,0.5068875971183056,True
Ġbe,служ,1,0.6815115456727061,False
Ġto,служ,8,0.3894990791627191,True
ĠYou,служ,1,0.8048076120955526,False
Ġsimply,смысл-част,1,0.7231650214096388,False
Ġthemselves,смысл-част,2,0.3081909051992914,True
Ġwhile,служ,1,0.8176676564061944,False
Ġover,служ,1,0.7183395010740075,False
Ġwhen,служ,1,0.8419140056084324,False
Ġhelp,смысл-част,1,0.7545283253785025,False
t,подслово,1,0.8212683575323679,False
Ġmisunder,смысл-редк,1,0.7497005007134058,False
Ġarrived,смысл-редк,3,0.414710800327868,True
Ġcame,смысл-част,1,0.6650385909441537,False
't,подслово,4,0.3002498356647869,True
Ġleft,смысл-част,1,0.7284010857418277,False
.,пункт,10,0.2905514007744493,True
Ġtwo,смысл-част,1,0.7935407341180774,False
",",пункт,15,0.32837134781045446,True
ĠEl,смысл-редк,1,0.7509249884362041,False
.,пункт,10,0.6130243563052838,True
ĠGu,смысл-редк,1,0.7275421955758284,False
rez,подслово,1,0.6086657257073392,False
Ġhere,служ,1,0.8178979180884475,False
Ġhappy,смысл-част,3,0.3650319980136423,True
Ġme,служ,1,0.6140749534431995,False
Ġtold,смысл-част,1,0.750527581317231,False
a,подслово,1,0.6849328286272255,False
Ġis,служ,2,0.40206602491675775,True
",",пункт,15,0.40118159238469076,True
Ġwere,служ,3,0.23881407540211297,True
ĠThe,служ,3,0.2868857817080145,True
Ġthe,служ,8,0.34629855895174755,True
",",пункт,15,0.32837134781045446,True
Ġwe,служ,2,0.6020807266746965,False
ĠHappy,смысл-редк,1,0.6311777328383824,False
ĠI,служ,7,0.29755351402447056,True
.,пункт,10,0.6130243563052838,True
Ġof,служ,3,0.48583366970435715,True
",",пункт,15,0.34208658617460813,True
Ġstuck,смысл-редк,1,0.6272728992031554,False
Ġtogether,смысл-част,1,0.767007860335927,False
Ġthey,служ,1,0.661846112138222,False
Ġwe,служ,2,0.6309893080671237,False
Ġfor,служ,3,0.47995064283215627,True
Ġthe,служ,8,0.34629855895174755,True
Ġalready,служ,1,0.7060437563378529,False
Ġgive,смысл-част,1,0.7224524386386961,False
",",пункт,15,0.34208658617460813,True
Ġarrived,смысл-редк,3,0.414710800327868,True
Ġthe,служ,8,0.48732568623027217,True
Ġestate,смысл-редк,1,0.646963526984239,False
Ġladies,смысл-редк,2,0.4174633656624786,True
Ġlocally,смысл-редк,1,0.6219268141634715,False
Ġorder,смысл-част,1,0.6364489233080122,False
Ġonly,служ,1,0.7199104170747868,False
ĠI,служ,7,0.25871821652019356,True
Ġthe,служ,8,0.37989513815959847,True
Ġhour,смысл-част,2,0.3451449807845966,True
Ġno,служ,1,0.7776643483432742,False
ĠI,служ,7,0.38313389929765346,True
.,пункт,10,0.32362247164908275,True
Ġaff,смысл-редк,1,0.6877056489738965,False
Ġwork,смысл-част,1,0.711284658820595,False
Ġbut,служ,2,0.6148624517963341,True
Ġearly,смысл-част,1,0.6654578105950124,False
Ġhe,служ,1,0.6309893080671237,False
Ġsat,смысл-редк,1,0.7330124178097506,False
Ġto,служ,5,0.5045561729248964,True
Ġa,служ,3,0.45551234701055804,True
Ġfor,служ,3,0.47995064283215627,True
Ġmenu,смысл-редк,1,0.685885970248004,False
uns,подслово,1,0.766873011391067,False
Ġfrom,служ,2,0.4632847292352583,True
Ġexperienced,смысл-редк,1,0.6934837601009121,False
Ġto,служ,5,0.5452857131485705,True
.,пункт,10,0.2991282703264738,True
Ġwent,смысл-част,1,0.6650385909441537,False
Ġtable,смысл-част,1,0.7476915707949474,False
Ġfrom,служ,2,0.4632847292352583,True
Ġover,служ,1,0.711284658820595,False
Ġthe,служ,8,0.37590740066888273,True
Ġanother,служ,1,0.7081397185312249,False
Ġasked,смысл-част,1,0.8513601308889297,False
't,подслово,4,0.30937116925910646,True
Ġbut,служ,2,0.6148624517963341,True
Ġbypass,смысл-редк,1,0.7113421600028663,False
Ġapproached,смысл-редк,1,0.7123352772893622,False
",",сток,15,0.04357624236629955,False
.,пункт,10,0.24597392475932678,True
rimp,подслово,1,0.6515792610156792,False
",",пункт,15,0.3674686514601801,True
Ġwas,служ,5,0.5145307193109027,True
Ġof,служ,3,0.48583366970435715,True
ĠMaybe,смысл-редк,1,0.7643339802180668,False
",",пункт,15,0.38372087556791923,True
",",сток,15,0.06775270279073374,False
Ġbefore,служ,1,0.8060668478571731,False
Ġmeet,смысл-редк,1,0.7142476888112174,False
Ġhow,служ,1,0.956691921122641,False
Ġmade,смысл-част,1,0.725279028973509,False
Ġfemale,смысл-редк,1,0.5733786362313414,False
Ġsaid,смысл-част,1,0.7959864098008077,False
Ġthe,служ,8,0.4227627838102355,True
ĠI,служ,7,0.33491386631092035,True
ĠI,служ,7,0.37997155300246344,True
Ġpre,смысл-част,1,0.8650624360223121,False
p,подслово,1,0.7083020808313948,False
Ġapart,смысл-редк,1,0.7317617550903063,False
Ġlocal,смысл-част,1,0.639042314393348,False
Ġ5,пункт,1,0.8756218988909765,False
Ġfriends,смысл-част,1,0.5507029460832067,False
Ġwere,служ,3,0.23881407540211297,True
Ġmust,служ,1,0.8201530309878814,False
Ġfor,служ,3,0.6392871316262195,True
Ġold,смысл-част,1,0.7559421698278189,False
Ġand,служ,3,0.5070355874190657,True
ĠThe,служ,3,0.26920501225140925,True
Ġare,служ,1,0.6191227575672591,False
ĠOrder,смысл-редк,1,0.6364489233080122,False
Ġyou,служ,2,0.3812678041806768,True
Ġright,смысл-част,1,0.7381673806129202,False
Ġa,служ,3,0.45551234701055804,True
Ġdifferent,смысл-част,2,0.4814552474874901,True
ite,подслово,1,0.6673705683921438,False
Ġin,служ,1,0.7926231575451992,False
Ġappet,смысл-редк,1,0.8764580797516601,False
Ġto,служ,5,0.5646696181518992,True
Ġimpression,смысл-редк,1,0.6894504972134258,False
Ġlimited,смысл-редк,1,0.6434748072095502,False
Ġyou,служ,2,0.3812678041806768,True
ieve,подслово,1,0.8855986987363273,False
ĠI,служ,7,0.37997155300246344,True
.,пункт,10,0.732923106182548,True
Ġhave,служ,2,0.5889770179052185,True
ĠGo,смысл-редк,1,0.7132035895215751,False
Ġmy,служ,1,0.6140749534431995,False
The,подслово,1,0.720510880805932,False
Ġlocation,смысл-редк,1,0.6219268141634715,False
Ġthe,сток,8,0.03262679939778136,False
Ġdrink,смысл-редк,1,0.6125456089785425,False
Ġall,служ,1,0.7572668546034043,False
Ġtry,смысл-част,1,0.7451912348591017,False
.,сток,10,0.03262679939778136,False
Ġproblems,смысл-част,1,0.6122141384218902,False
.,пункт,10,0.40162475190526425,True
Ġsense,смысл-част,1,0.7131492294869056,False
Ġwasn,смысл-част,1,0.8101436259703221,False
Ġwas,служ,5,0.5394556073195348,True
!,пункт,1,0.8117719044783089,False
Ġus,служ,1,0.6020807266746965,False
Ġswim,смысл-редк,1,0.6333617295334057,False
Ġsure,смысл-част,1,0.6272728992031554,False
Ġwas,служ,5,0.48847496747248575,True
Ġis,служ,2,0.40206602491675775,True
't,подслово,4,0.30937116925910646,True
Ġthe,сток,8,0.06726620567087026,True
",",пункт,15,0.4858784482738213,True
",",пункт,15,0.3513414034616354,True
't,подслово,4,0.3002498356647869,True
.,пункт,10,0.24597392475932678,True
Ġmanagement,смысл-редк,1,0.6562326687932528,False
",",пункт,15,0.38372087556791923,True
Ġon,служ,1,0.7472908023304481,False
Ġor,служ,1,0.8474001297251613,False
Ġmentioned,смысл-редк,1,0.6905836343681501,False
haps,подслово,1,0.7157093984805125,False
Ġplease,смысл-част,1,0.7136683451729271,False
ion,подслово,1,0.6673705683921438,False
Ġlady,смысл-редк,1,0.5874750329735345,False
Ġand,сток,3,0.1055344855578365,False
Ġcocktail,смысл-редк,1,0.6125456089785425,False
Ġmanager,смысл-редк,1,0.7209217587098956,False
Ġto,служ,5,0.49597650776123375,True
Ġfriend,смысл-част,1,0.5507029460832067,False
Ġand,служ,3,0.5070355874190657,True
Ġwere,служ,3,0.3168658903269827,True
Ġarrived,смысл-редк,3,0.4979466290614835,True
Ġthat,служ,1,0.7779199373837185,False
Ġhappy,смысл-част,3,0.37947137215586685,True
",",пункт,15,0.3664534588667336,True
Ġdifferent,смысл-част,2,0.4814552474874901,True
ĠI,служ,7,0.25871821652019356,True
ĠWhat,служ,1,0.7437914611598218,False
Ġcan,служ,1,0.864396222883818,False
ĠThe,служ,3,0.26920501225140925,True
Ġservice,смысл-част,1,0.6577839818709763,False
Ġwoman,смысл-редк,1,0.5733786362313414,False
",",пункт,15,0.4131645212859935,True
Ġhappy,смысл-част,3,0.3650319980136423,True
Ġwas,служ,5,0.48018746712019184,True
Ġof,служ,3,0.590517867305716,True
Ġhave,служ,2,0.5889770179052185,True
Ġapologized,смысл-редк,1,0.6905836343681501,False
Ġwas,служ,5,0.48018746712019184,True
Ġladies,смысл-редк,2,0.4174633656624786,True
Ġincident,смысл-редк,1,0.6668212518178068,False
ĠSw,смысл-редк,1,0.6086657257073392,False
Ġto,служ,5,0.49597650776123375,True
ĠAn,служ,1,0.6627133430386222,False
Ġlunch,смысл-редк,1,0.681641476965479,False
Ġnoticed,смысл-редк,1,0.7405095979616627,False
Ġdrinks,смысл-редк,1,0.6437271792669967,False
Ġproblem,смысл-част,1,0.6122141384218902,False
Ġam,служ,1,0.6370563349254306,False
Ġstaff,смысл-част,1,0.6512480965181389,False
Ġdel,смысл-редк,1,0.7995979581309698,False
Ġwhom,служ,1,0.834830494219448,False
Ġsee,смысл-част,1,0.7497150539720219,False
",",пункт,15,0.38194892097225563,True
Ġa,служ,3,0.48197183430127777,True
Ġhour,смысл-част,2,0.3451449807845966,True
Ġit,служ,1,0.6938379840336121,False
ĠTim,смысл-редк,1,0.6087096113807581,False
ĠAZ,смысл-редк,1,0.6375014893476169,False
